model,location,target_end_date,target_variable,value,location_name,population
Observed Data (JHU),HU,2021-01-09,inc case,13771,Hungary,9781127
Observed Data (JHU),HU,2021-01-16,inc case,10128,Hungary,9781127
Observed Data (JHU),HU,2021-01-23,inc case,7730,Hungary,9781127
Observed Data (JHU),HU,2021-01-30,inc case,7962,Hungary,9781127
Observed Data (JHU),HU,2021-02-06,inc case,8846,Hungary,9781127
Observed Data (JHU),HU,2021-02-13,inc case,10630,Hungary,9781127
Observed Data (JHU),HU,2021-02-20,inc case,14356,Hungary,9781127
Observed Data (JHU),HU,2021-02-27,inc case,24019,Hungary,9781127
Observed Data (JHU),HU,2021-03-06,inc case,35686,Hungary,9781127
Observed Data (JHU),HU,2021-03-13,inc case,47811,Hungary,9781127
Observed Data (JHU),HU,2021-03-20,inc case,53344,Hungary,9781127
Observed Data (JHU),HU,2021-03-27,inc case,63808,Hungary,9781127
Observed Data (JHU),HU,2021-04-03,inc case,54634,Hungary,9781127
Observed Data (JHU),HU,2021-04-10,inc case,34455,Hungary,9781127
Observed Data (JHU),HU,2021-04-17,inc case,32934,Hungary,9781127
Observed Data (JHU),HU,2021-04-24,inc case,20388,Hungary,9781127
Observed Data (JHU),HU,2021-05-01,inc case,14109,Hungary,9781127
Observed Data (JHU),HU,2021-05-08,inc case,9265,Hungary,9781127
Observed Data (JHU),HU,2021-05-15,inc case,6865,Hungary,9781127
Observed Data (JHU),HU,2021-05-22,inc case,4243,Hungary,9781127
Observed Data (JHU),HU,2021-05-29,inc case,2360,Hungary,9781127
Observed Data (JHU),HU,2021-06-05,inc case,1839,Hungary,9781127
Observed Data (JHU),HU,2021-06-12,inc case,919,Hungary,9781127
Observed Data (JHU),HU,2021-06-19,inc case,638,Hungary,9781127
Observed Data (JHU),HU,2021-06-26,inc case,482,Hungary,9781127
Observed Data (JHU),HU,2021-07-03,inc case,287,Hungary,9781127
Observed Data (JHU),HU,2021-07-10,inc case,240,Hungary,9781127
Observed Data (JHU),HU,2021-07-17,inc case,288,Hungary,9781127
Observed Data (JHU),HU,2021-07-24,inc case,376,Hungary,9781127
Observed Data (JHU),HU,2021-07-31,inc case,390,Hungary,9781127
Observed Data (JHU),HU,2021-08-07,inc case,364,Hungary,9781127
Observed Data (JHU),HU,2021-08-14,inc case,461,Hungary,9781127
Observed Data (JHU),HU,2021-08-21,inc case,465,Hungary,9781127
Observed Data (JHU),HU,2021-08-28,inc case,925,Hungary,9781127
Observed Data (JHU),HU,2021-09-04,inc case,1334,Hungary,9781127
Observed Data (JHU),HU,2021-09-11,inc case,1692,Hungary,9781127
Observed Data (JHU),HU,2021-09-18,inc case,2427,Hungary,9781127
Observed Data (JHU),HU,2021-09-25,inc case,2919,Hungary,9781127
Observed Data (JHU),HU,2021-10-02,inc case,3306,Hungary,9781127
Observed Data (JHU),HU,2021-10-09,inc case,4026,Hungary,9781127
Observed Data (JHU),HU,2021-10-16,inc case,5705,Hungary,9781127
Observed Data (JHU),HU,2021-10-23,inc case,10710,Hungary,9781127
Observed Data (JHU),HU,2021-10-30,inc case,19594,Hungary,9781127
Observed Data (JHU),HU,2021-11-06,inc case,28745,Hungary,9781127
Observed Data (JHU),HU,2021-11-13,inc case,47620,Hungary,9781127
Observed Data (JHU),HU,2021-11-20,inc case,58704,Hungary,9781127
Observed Data (JHU),HU,2021-11-27,inc case,70400,Hungary,9781127
Observed Data (JHU),HU,2021-12-04,inc case,65981,Hungary,9781127
Observed Data (JHU),HU,2021-12-11,inc case,48053,Hungary,9781127
Observed Data (JHU),HU,2021-12-18,inc case,35373,Hungary,9781127
Observed Data (JHU),HU,2021-12-25,inc case,19035,Hungary,9781127
Observed Data (JHU),HU,2022-01-01,inc case,19085,Hungary,9781127
Observed Data (JHU),HU,2022-01-08,inc case,26542,Hungary,9781127
Observed Data (JHU),HU,2022-01-15,inc case,44057,Hungary,9781127
Observed Data (JHU),HU,2022-01-22,inc case,74443,Hungary,9781127
Observed Data (JHU),HU,2022-01-29,inc case,106901,Hungary,9781127
Observed Data (JHU),HU,2022-02-05,inc case,108488,Hungary,9781127
Observed Data (JHU),HU,2022-02-12,inc case,79145,Hungary,9781127
Observed Data (JHU),HU,2022-02-19,inc case,50433,Hungary,9781127
Observed Data (JHU),HU,2022-02-26,inc case,32750,Hungary,9781127
Observed Data (JHU),HU,2022-03-05,inc case,20872,Hungary,9781127
Observed Data (JHU),HU,2022-03-12,inc case,14316,Hungary,9781127
Observed Data (JHU),HU,2022-03-19,inc case,9727,Hungary,9781127
Observed Data (JHU),HU,2022-03-26,inc case,15269,Hungary,9781127
Observed Data (JHU),HU,2022-04-02,inc case,14840,Hungary,9781127
Observed Data (JHU),HU,2022-04-09,inc case,13809,Hungary,9781127
Observed Data (JHU),HU,2022-04-16,inc case,11473,Hungary,9781127
Observed Data (JHU),HU,2022-04-23,inc case,11473,Hungary,9781127
Observed Data (JHU),HU,2022-04-30,inc case,10064,Hungary,9781127
Observed Data (JHU),HU,2022-05-07,inc case,2183,Hungary,9781127
Observed Data (JHU),HU,2022-05-14,inc case,6748,Hungary,9781127
Observed Data (JHU),HU,2022-05-21,inc case,4749,Hungary,9781127
Observed Data (JHU),HU,2022-05-28,inc case,3080,Hungary,9781127
Observed Data (JHU),HU,2022-06-04,inc case,2063,Hungary,9781127
Observed Data (JHU),HU,2022-06-11,inc case,1646,Hungary,9781127
Observed Data (JHU),HU,2022-06-18,inc case,1636,Hungary,9781127
Observed Data (JHU),HU,2022-06-25,inc case,1961,Hungary,9781127
Observed Data (JHU),HU,2022-07-02,inc case,3042,Hungary,9781127
Observed Data (JHU),HU,2022-07-09,inc case,4663,Hungary,9781127
Observed Data (JHU),HU,2022-07-16,inc case,8036,Hungary,9781127
Observed Data (JHU),HU,2022-07-23,inc case,10255,Hungary,9781127
Observed Data (JHU),HU,2022-07-30,inc case,14402,Hungary,9781127
Observed Data (JHU),HU,2022-08-06,inc case,21840,Hungary,9781127
Observed Data (JHU),HU,2022-08-13,inc case,18078,Hungary,9781127
Observed Data (JHU),HU,2022-08-20,inc case,16249,Hungary,9781127
Observed Data (JHU),HU,2022-08-27,inc case,14742,Hungary,9781127
Observed Data (JHU),HU,2022-09-03,inc case,12157,Hungary,9781127
Observed Data (JHU),HU,2022-09-10,inc case,10300,Hungary,9781127
Observed Data (JHU),HU,2022-09-17,inc case,11596,Hungary,9781127
Observed Data (JHU),HU,2022-09-24,inc case,12307,Hungary,9781127
Observed Data (JHU),HU,2022-10-01,inc case,11392,Hungary,9781127
Observed Data (JHU),HU,2022-10-08,inc case,13765,Hungary,9781127
Observed Data (JHU),HU,2022-10-15,inc case,12636,Hungary,9781127
Observed Data (JHU),HU,2022-10-22,inc case,11947,Hungary,9781127
Observed Data (JHU),HU,2022-10-29,inc case,9023,Hungary,9781127
Observed Data (JHU),HU,2022-11-05,inc case,0,Hungary,9781127
Observed Data (JHU),HU,2022-11-12,inc case,12051,Hungary,9781127
Observed Data (JHU),HU,2022-11-19,inc case,4431,Hungary,9781127
Observed Data (JHU),HU,2022-11-26,inc case,4098,Hungary,9781127
Observed Data (JHU),HU,2022-12-03,inc case,4259,Hungary,9781127
Observed Data (JHU),HU,2022-12-10,inc case,4704,Hungary,9781127
Observed Data (JHU),HU,2022-12-17,inc case,5193,Hungary,9781127
Observed Data (JHU),HU,2022-12-24,inc case,5170,Hungary,9781127
Observed Data (JHU),HU,2022-12-31,inc case,4397,Hungary,9781127
Observed Data (JHU),HU,2023-01-07,inc case,2921,Hungary,9781127
Observed Data (JHU),HU,2023-01-14,inc case,1597,Hungary,9781127
Observed Data (JHU),HU,2023-01-21,inc case,866,Hungary,9781127
Observed Data (JHU),HU,2023-01-28,inc case,627,Hungary,9781127
Observed Data (JHU),HU,2023-02-04,inc case,621,Hungary,9781127
Observed Data (JHU),IE,2020-01-25,inc case,0,Ireland,4813608
Observed Data (JHU),IE,2020-02-01,inc case,0,Ireland,4813608
Observed Data (JHU),IE,2020-02-08,inc case,0,Ireland,4813608
Observed Data (JHU),IE,2020-02-15,inc case,0,Ireland,4813608
Observed Data (JHU),IE,2020-02-22,inc case,0,Ireland,4813608
Observed Data (JHU),IE,2020-02-29,inc case,1,Ireland,4813608
Observed Data (JHU),IE,2020-03-07,inc case,17,Ireland,4813608
Observed Data (JHU),IE,2020-03-14,inc case,111,Ireland,4813608
Observed Data (JHU),IE,2020-03-21,inc case,656,Ireland,4813608
Observed Data (JHU),IE,2020-03-28,inc case,1630,Ireland,4813608
Observed Data (JHU),IE,2020-04-04,inc case,2189,Ireland,4813608
Observed Data (JHU),IE,2020-04-11,inc case,4324,Ireland,4813608
Observed Data (JHU),IE,2020-04-18,inc case,5830,Ireland,4813608
Observed Data (JHU),IE,2020-04-25,inc case,3803,Ireland,4813608
Observed Data (JHU),IE,2020-05-02,inc case,2615,Ireland,4813608
Observed Data (JHU),IE,2020-05-09,inc case,1584,Ireland,4813608
Observed Data (JHU),IE,2020-05-16,inc case,1288,Ireland,4813608
Observed Data (JHU),IE,2020-05-23,inc case,534,Ireland,4813608
Observed Data (JHU),IE,2020-05-30,inc case,347,Ireland,4813608
Observed Data (JHU),IE,2020-06-06,inc case,254,Ireland,4813608
Observed Data (JHU),IE,2020-06-13,inc case,112,Ireland,4813608
Observed Data (JHU),IE,2020-06-20,inc case,79,Ireland,4813608
Observed Data (JHU),IE,2020-06-27,inc case,63,Ireland,4813608
Observed Data (JHU),IE,2020-07-04,inc case,72,Ireland,4813608
Observed Data (JHU),IE,2020-07-11,inc case,102,Ireland,4813608
Observed Data (JHU),IE,2020-07-18,inc case,139,Ireland,4813608
Observed Data (JHU),IE,2020-07-25,inc case,119,Ireland,4813608
Observed Data (JHU),IE,2020-08-01,inc case,240,Ireland,4813608
Observed Data (JHU),IE,2020-08-08,inc case,535,Ireland,4813608
Observed Data (JHU),IE,2020-08-15,inc case,547,Ireland,4813608
Observed Data (JHU),IE,2020-08-22,inc case,717,Ireland,4813608
Observed Data (JHU),IE,2020-08-29,inc case,812,Ireland,4813608
Observed Data (JHU),IE,2020-09-05,inc case,814,Ireland,4813608
Observed Data (JHU),IE,2020-09-12,inc case,1196,Ireland,4813608
Observed Data (JHU),IE,2020-09-19,inc case,1808,Ireland,4813608
Observed Data (JHU),IE,2020-09-26,inc case,2022,Ireland,4813608
Observed Data (JHU),IE,2020-10-03,inc case,3108,Ireland,4813608
Observed Data (JHU),IE,2020-10-10,inc case,4046,Ireland,4813608
Observed Data (JHU),IE,2020-10-17,inc case,6964,Ireland,4813608
Observed Data (JHU),IE,2020-10-24,inc case,7430,Ireland,4813608
Observed Data (JHU),IE,2020-10-31,inc case,5348,Ireland,4813608
Observed Data (JHU),IE,2020-11-07,inc case,3399,Ireland,4813608
Observed Data (JHU),IE,2020-11-14,inc case,2671,Ireland,4813608
Observed Data (JHU),IE,2020-11-21,inc case,2617,Ireland,4813608
Observed Data (JHU),IE,2020-11-28,inc case,1799,Ireland,4813608
Observed Data (JHU),IE,2020-12-05,inc case,2006,Ireland,4813608
Observed Data (JHU),IE,2020-12-12,inc case,1808,Ireland,4813608
Observed Data (JHU),IE,2020-12-19,inc case,3020,Ireland,4813608
Observed Data (JHU),IE,2020-12-26,inc case,6618,Ireland,4813608
Observed Data (JHU),IE,2021-01-02,inc case,11532,Ireland,4813608
Observed Data (JHU),IE,2021-01-09,inc case,43801,Ireland,4813608
Observed Data (JHU),IE,2021-01-16,inc case,29053,Ireland,4813608
Observed Data (JHU),IE,2021-01-23,inc case,16404,Ireland,4813608
Observed Data (JHU),IE,2021-01-30,inc case,9119,Ireland,4813608
Observed Data (JHU),IE,2021-02-06,inc case,7245,Ireland,4813608
Observed Data (JHU),IE,2021-02-13,inc case,6248,Ireland,4813608
Observed Data (JHU),IE,2021-02-20,inc case,5582,Ireland,4813608
Observed Data (JHU),IE,2021-02-27,inc case,4602,Ireland,4813608
Observed Data (JHU),IE,2021-03-06,inc case,3719,Ireland,4813608
Observed Data (JHU),IE,2021-03-13,inc case,3659,Ireland,4813608
Observed Data (JHU),IE,2021-03-20,inc case,3473,Ireland,4813608
Observed Data (JHU),IE,2021-03-27,inc case,4106,Ireland,4813608
Observed Data (JHU),IE,2021-04-03,inc case,3758,Ireland,4813608
Observed Data (JHU),IE,2021-04-10,inc case,2948,Ireland,4813608
Observed Data (JHU),IE,2021-04-17,inc case,2595,Ireland,4813608
Observed Data (JHU),IE,2021-04-24,inc case,2966,Ireland,4813608
Observed Data (JHU),IE,2021-05-01,inc case,3233,Ireland,4813608
Observed Data (JHU),IE,2021-05-08,inc case,2866,Ireland,4813608
Observed Data (JHU),IE,2021-05-15,inc case,3028,Ireland,4813608
Observed Data (JHU),IE,2021-05-22,inc case,3032,Ireland,4813608
Observed Data (JHU),IE,2021-05-29,inc case,2943,Ireland,4813608
Observed Data (JHU),IE,2021-06-05,inc case,2879,Ireland,4813608
Observed Data (JHU),IE,2021-06-12,inc case,2304,Ireland,4813608
Observed Data (JHU),IE,2021-06-19,inc case,2155,Ireland,4813608
Observed Data (JHU),IE,2021-06-26,inc case,2276,Ireland,4813608
Observed Data (JHU),IE,2021-07-03,inc case,2824,Ireland,4813608
Observed Data (JHU),IE,2021-07-10,inc case,3572,Ireland,4813608
Observed Data (JHU),IE,2021-07-17,inc case,6015,Ireland,4813608
Observed Data (JHU),IE,2021-07-24,inc case,8539,Ireland,4813608
Observed Data (JHU),IE,2021-07-31,inc case,9106,Ireland,4813608
Observed Data (JHU),IE,2021-08-07,inc case,9652,Ireland,4813608
Observed Data (JHU),IE,2021-08-14,inc case,12361,Ireland,4813608
Observed Data (JHU),IE,2021-08-21,inc case,12440,Ireland,4813608
Observed Data (JHU),IE,2021-08-28,inc case,12638,Ireland,4813608
Observed Data (JHU),IE,2021-09-04,inc case,7572,Ireland,4813608
Observed Data (JHU),IE,2021-09-11,inc case,9674,Ireland,4813608
Observed Data (JHU),IE,2021-09-18,inc case,8830,Ireland,4813608
Observed Data (JHU),IE,2021-09-25,inc case,9075,Ireland,4813608
Observed Data (JHU),IE,2021-10-02,inc case,9357,Ireland,4813608
Observed Data (JHU),IE,2021-10-09,inc case,9198,Ireland,4813608
Observed Data (JHU),IE,2021-10-16,inc case,11961,Ireland,4813608
Observed Data (JHU),IE,2021-10-23,inc case,14418,Ireland,4813608
Observed Data (JHU),IE,2021-10-30,inc case,15479,Ireland,4813608
Observed Data (JHU),IE,2021-11-06,inc case,22327,Ireland,4813608
Observed Data (JHU),IE,2021-11-13,inc case,28685,Ireland,4813608
Observed Data (JHU),IE,2021-11-20,inc case,30140,Ireland,4813608
Observed Data (JHU),IE,2021-11-27,inc case,31536,Ireland,4813608
Observed Data (JHU),IE,2021-12-04,inc case,32775,Ireland,4813608
Observed Data (JHU),IE,2021-12-11,inc case,29862,Ireland,4813608
Observed Data (JHU),IE,2021-12-18,inc case,32520,Ireland,4813608
Observed Data (JHU),IE,2021-12-25,inc case,53846,Ireland,4813608
Observed Data (JHU),IE,2022-01-01,inc case,106518,Ireland,4813608
Observed Data (JHU),IE,2022-01-08,inc case,144880,Ireland,4813608
Observed Data (JHU),IE,2022-01-15,inc case,136016,Ireland,4813608
Observed Data (JHU),IE,2022-01-22,inc case,48501,Ireland,4813608
Observed Data (JHU),IE,2022-01-29,inc case,28408,Ireland,4813608
Observed Data (JHU),IE,2022-02-05,inc case,36269,Ireland,4813608
Observed Data (JHU),IE,2022-02-12,inc case,36892,Ireland,4813608
Observed Data (JHU),IE,2022-02-19,inc case,22318,Ireland,4813608
Observed Data (JHU),IE,2022-02-26,inc case,27088,Ireland,4813608
Observed Data (JHU),IE,2022-03-05,inc case,22888,Ireland,4813608
Observed Data (JHU),IE,2022-03-12,inc case,26726,Ireland,4813608
Observed Data (JHU),IE,2022-03-19,inc case,23641,Ireland,4813608
Observed Data (JHU),IE,2022-03-26,inc case,57478,Ireland,4813608
Observed Data (JHU),IE,2022-04-02,inc case,42205,Ireland,4813608
Observed Data (JHU),IE,2022-04-09,inc case,22014,Ireland,4813608
Observed Data (JHU),IE,2022-04-16,inc case,11670,Ireland,4813608
Observed Data (JHU),IE,2022-04-23,inc case,10702,Ireland,4813608
Observed Data (JHU),IE,2022-04-30,inc case,7576,Ireland,4813608
Observed Data (JHU),IE,2022-05-07,inc case,5251,Ireland,4813608
Observed Data (JHU),IE,2022-05-14,inc case,13088,Ireland,4813608
Observed Data (JHU),IE,2022-05-21,inc case,16384,Ireland,4813608
Observed Data (JHU),IE,2022-05-28,inc case,9797,Ireland,4813608
Observed Data (JHU),IE,2022-06-04,inc case,4338,Ireland,4813608
Observed Data (JHU),IE,2022-06-11,inc case,4549,Ireland,4813608
Observed Data (JHU),IE,2022-06-18,inc case,7765,Ireland,4813608
Observed Data (JHU),IE,2022-06-25,inc case,9101,Ireland,4813608
Observed Data (JHU),IE,2022-07-02,inc case,13229,Ireland,4813608
Observed Data (JHU),IE,2022-07-09,inc case,14017,Ireland,4813608
Observed Data (JHU),IE,2022-07-16,inc case,14114,Ireland,4813608
Observed Data (JHU),IE,2022-07-23,inc case,10714,Ireland,4813608
Observed Data (JHU),IE,2022-07-30,inc case,4707,Ireland,4813608
Observed Data (JHU),IE,2022-08-06,inc case,3439,Ireland,4813608
Observed Data (JHU),IE,2022-08-13,inc case,3186,Ireland,4813608
Observed Data (JHU),IE,2022-08-20,inc case,2785,Ireland,4813608
Observed Data (JHU),IE,2022-08-27,inc case,1762,Ireland,4813608
Observed Data (JHU),IE,2022-09-03,inc case,1618,Ireland,4813608
Observed Data (JHU),IE,2022-09-10,inc case,2078,Ireland,4813608
Observed Data (JHU),IE,2022-09-17,inc case,1601,Ireland,4813608
Observed Data (JHU),IE,2022-09-24,inc case,1373,Ireland,4813608
Observed Data (JHU),IE,2022-10-01,inc case,1645,Ireland,4813608
Observed Data (JHU),IE,2022-10-08,inc case,2395,Ireland,4813608
Observed Data (JHU),IE,2022-10-15,inc case,2253,Ireland,4813608
Observed Data (JHU),IE,2022-10-22,inc case,2076,Ireland,4813608
Observed Data (JHU),IE,2022-10-29,inc case,1942,Ireland,4813608
Observed Data (JHU),IE,2022-11-05,inc case,1346,Ireland,4813608
Observed Data (JHU),IE,2022-11-12,inc case,2058,Ireland,4813608
Observed Data (JHU),IE,2022-11-19,inc case,1663,Ireland,4813608
Observed Data (JHU),IE,2022-11-26,inc case,1441,Ireland,4813608
Observed Data (JHU),IE,2022-12-03,inc case,1721,Ireland,4813608
Observed Data (JHU),IE,2022-12-10,inc case,1861,Ireland,4813608
Observed Data (JHU),IE,2022-12-17,inc case,2308,Ireland,4813608
Observed Data (JHU),IE,2022-12-24,inc case,2951,Ireland,4813608
Observed Data (JHU),IE,2022-12-31,inc case,0,Ireland,4813608
Observed Data (JHU),IE,2023-01-07,inc case,6179,Ireland,4813608
Observed Data (JHU),IE,2023-01-14,inc case,3928,Ireland,4813608
Observed Data (JHU),IE,2023-01-21,inc case,1572,Ireland,4813608
Observed Data (JHU),IE,2023-01-28,inc case,906,Ireland,4813608
Observed Data (JHU),IE,2023-02-04,inc case,564,Ireland,4813608
Observed Data (JHU),IS,2020-01-25,inc case,0,Iceland,341284
Observed Data (JHU),IS,2020-02-01,inc case,0,Iceland,341284
Observed Data (JHU),IS,2020-02-08,inc case,0,Iceland,341284
Observed Data (JHU),IS,2020-02-15,inc case,0,Iceland,341284
Observed Data (JHU),IS,2020-02-22,inc case,0,Iceland,341284
Observed Data (JHU),IS,2020-02-29,inc case,1,Iceland,341284
Observed Data (JHU),IS,2020-03-07,inc case,49,Iceland,341284
Observed Data (JHU),IS,2020-03-14,inc case,106,Iceland,341284
Observed Data (JHU),IS,2020-03-21,inc case,317,Iceland,341284
Observed Data (JHU),IS,2020-03-28,inc case,490,Iceland,341284
Observed Data (JHU),IS,2020-04-04,inc case,454,Iceland,341284
Observed Data (JHU),IS,2020-04-11,inc case,272,Iceland,341284
Observed Data (JHU),IS,2020-04-18,inc case,71,Iceland,341284
Observed Data (JHU),IS,2020-04-25,inc case,30,Iceland,341284
Observed Data (JHU),IS,2020-05-02,inc case,8,Iceland,341284
Observed Data (JHU),IS,2020-05-09,inc case,3,Iceland,341284
Observed Data (JHU),IS,2020-05-16,inc case,1,Iceland,341284
Observed Data (JHU),IS,2020-05-23,inc case,2,Iceland,341284
Observed Data (JHU),IS,2020-05-30,inc case,2,Iceland,341284
Observed Data (JHU),IS,2020-06-06,inc case,0,Iceland,341284
Observed Data (JHU),IS,2020-06-13,inc case,2,Iceland,341284
Observed Data (JHU),IS,2020-06-20,inc case,7,Iceland,341284
Observed Data (JHU),IS,2020-06-27,inc case,5,Iceland,341284
Observed Data (JHU),IS,2020-07-04,inc case,10,Iceland,341284
Observed Data (JHU),IS,2020-07-11,inc case,3,Iceland,341284
Observed Data (JHU),IS,2020-07-18,inc case,5,Iceland,341284
Observed Data (JHU),IS,2020-07-25,inc case,5,Iceland,341284
Observed Data (JHU),IS,2020-08-01,inc case,50,Iceland,341284
Observed Data (JHU),IS,2020-08-08,inc case,62,Iceland,341284
Observed Data (JHU),IS,2020-08-15,inc case,44,Iceland,341284
Observed Data (JHU),IS,2020-08-22,inc case,59,Iceland,341284
Observed Data (JHU),IS,2020-08-29,inc case,42,Iceland,341284
Observed Data (JHU),IS,2020-09-05,inc case,36,Iceland,341284
Observed Data (JHU),IS,2020-09-12,inc case,26,Iceland,341284
Observed Data (JHU),IS,2020-09-19,inc case,145,Iceland,341284
Observed Data (JHU),IS,2020-09-26,inc case,294,Iceland,341284
Observed Data (JHU),IS,2020-10-03,inc case,271,Iceland,341284
Observed Data (JHU),IS,2020-10-10,inc case,588,Iceland,341284
Observed Data (JHU),IS,2020-10-17,inc case,538,Iceland,341284
Observed Data (JHU),IS,2020-10-24,inc case,396,Iceland,341284
