location,target_end_date,target_variable,value,scenario_id,origin_date,horizon,type,quantile
RO,2022-03-05,inc death,711,A-2022-03-04,2022-02-26,1 wk,quantile,0.55
RO,2022-03-05,inc death,729,A-2022-03-04,2022-02-26,1 wk,quantile,0.6
RO,2022-03-05,inc death,747,A-2022-03-04,2022-02-26,1 wk,quantile,0.65
RO,2022-03-05,inc death,767,A-2022-03-04,2022-02-26,1 wk,quantile,0.7
RO,2022-03-05,inc death,788,A-2022-03-04,2022-02-26,1 wk,quantile,0.75
RO,2022-03-05,inc death,811,A-2022-03-04,2022-02-26,1 wk,quantile,0.8
RO,2022-03-05,inc death,838,A-2022-03-04,2022-02-26,1 wk,quantile,0.85
RO,2022-03-05,inc death,872,A-2022-03-04,2022-02-26,1 wk,quantile,0.9
RO,2022-03-05,inc death,922,A-2022-03-04,2022-02-26,1 wk,quantile,0.95
RO,2022-03-05,inc death,966,A-2022-03-04,2022-02-26,1 wk,quantile,0.975
RO,2022-03-05,inc death,1017,A-2022-03-04,2022-02-26,1 wk,quantile,0.99
RO,2022-03-05,inc death,452,B-2022-03-04,2022-02-26,1 wk,quantile,0.01
RO,2022-03-05,inc death,514,B-2022-03-04,2022-02-26,1 wk,quantile,0.025
RO,2022-03-05,inc death,567,B-2022-03-04,2022-02-26,1 wk,quantile,0.05
RO,2022-03-05,inc death,628,B-2022-03-04,2022-02-26,1 wk,quantile,0.1
RO,2022-03-05,inc death,670,B-2022-03-04,2022-02-26,1 wk,quantile,0.15
RO,2022-03-05,inc death,703,B-2022-03-04,2022-02-26,1 wk,quantile,0.2
RO,2022-03-05,inc death,731,B-2022-03-04,2022-02-26,1 wk,quantile,0.25
RO,2022-03-05,inc death,756,B-2022-03-04,2022-02-26,1 wk,quantile,0.3
RO,2022-03-05,inc death,780,B-2022-03-04,2022-02-26,1 wk,quantile,0.35
RO,2022-03-05,inc death,802,B-2022-03-04,2022-02-26,1 wk,quantile,0.4
RO,2022-03-05,inc death,824,B-2022-03-04,2022-02-26,1 wk,quantile,0.45
RO,2022-03-05,inc death,845,B-2022-03-04,2022-02-26,1 wk,quantile,0.5
RO,2022-03-05,inc death,866,B-2022-03-04,2022-02-26,1 wk,quantile,0.55
RO,2022-03-05,inc death,888,B-2022-03-04,2022-02-26,1 wk,quantile,0.6
RO,2022-03-05,inc death,910,B-2022-03-04,2022-02-26,1 wk,quantile,0.65
RO,2022-03-05,inc death,934,B-2022-03-04,2022-02-26,1 wk,quantile,0.7
RO,2022-03-05,inc death,959,B-2022-03-04,2022-02-26,1 wk,quantile,0.75
RO,2022-03-05,inc death,987,B-2022-03-04,2022-02-26,1 wk,quantile,0.8
RO,2022-03-05,inc death,1020,B-2022-03-04,2022-02-26,1 wk,quantile,0.85
RO,2022-03-05,inc death,1062,B-2022-03-04,2022-02-26,1 wk,quantile,0.9
RO,2022-03-05,inc death,1123,B-2022-03-04,2022-02-26,1 wk,quantile,0.95
RO,2022-03-05,inc death,1176,B-2022-03-04,2022-02-26,1 wk,quantile,0.975
RO,2022-03-05,inc death,1238,B-2022-03-04,2022-02-26,1 wk,quantile,0.99
RO,2022-03-12,inc case,33538,B-2022-03-04,2022-02-26,2 wk,quantile,0.01
RO,2022-03-12,inc case,38134,B-2022-03-04,2022-02-26,2 wk,quantile,0.025
RO,2022-03-12,inc case,42087,B-2022-03-04,2022-02-26,2 wk,quantile,0.05
RO,2022-03-12,inc case,46644,B-2022-03-04,2022-02-26,2 wk,quantile,0.1
RO,2022-03-12,inc case,49719,B-2022-03-04,2022-02-26,2 wk,quantile,0.15
RO,2022-03-12,inc case,52163,B-2022-03-04,2022-02-26,2 wk,quantile,0.2
RO,2022-03-12,inc case,54259,B-2022-03-04,2022-02-26,2 wk,quantile,0.25
RO,2022-03-12,inc case,56142,B-2022-03-04,2022-02-26,2 wk,quantile,0.3
RO,2022-03-12,inc case,57887,B-2022-03-04,2022-02-26,2 wk,quantile,0.35
RO,2022-03-12,inc case,59542,B-2022-03-04,2022-02-26,2 wk,quantile,0.4
RO,2022-03-12,inc case,61144,B-2022-03-04,2022-02-26,2 wk,quantile,0.45
RO,2022-03-12,inc case,62720,B-2022-03-04,2022-02-26,2 wk,quantile,0.5
RO,2022-03-12,inc case,64296,B-2022-03-04,2022-02-26,2 wk,quantile,0.55
RO,2022-03-12,inc case,65898,B-2022-03-04,2022-02-26,2 wk,quantile,0.6
RO,2022-03-12,inc case,67553,B-2022-03-04,2022-02-26,2 wk,quantile,0.65
RO,2022-03-12,inc case,69298,B-2022-03-04,2022-02-26,2 wk,quantile,0.7
RO,2022-03-12,inc case,71181,B-2022-03-04,2022-02-26,2 wk,quantile,0.75
RO,2022-03-12,inc case,73277,B-2022-03-04,2022-02-26,2 wk,quantile,0.8
RO,2022-03-12,inc case,75721,B-2022-03-04,2022-02-26,2 wk,quantile,0.85
RO,2022-03-12,inc case,78796,B-2022-03-04,2022-02-26,2 wk,quantile,0.9
RO,2022-03-12,inc case,83353,B-2022-03-04,2022-02-26,2 wk,quantile,0.95
RO,2022-03-12,inc case,87306,B-2022-03-04,2022-02-26,2 wk,quantile,0.975
RO,2022-03-12,inc case,91902,B-2022-03-04,2022-02-26,2 wk,quantile,0.99
RO,2022-03-12,inc case,35938,A-2022-03-04,2022-02-26,2 wk,quantile,0.01
RO,2022-03-12,inc case,40862,A-2022-03-04,2022-02-26,2 wk,quantile,0.025
RO,2022-03-12,inc case,45098,A-2022-03-04,2022-02-26,2 wk,quantile,0.05
RO,2022-03-12,inc case,49981,A-2022-03-04,2022-02-26,2 wk,quantile,0.1
RO,2022-03-12,inc case,53276,A-2022-03-04,2022-02-26,2 wk,quantile,0.15
RO,2022-03-12,inc case,55894,A-2022-03-04,2022-02-26,2 wk,quantile,0.2
RO,2022-03-12,inc case,58141,A-2022-03-04,2022-02-26,2 wk,quantile,0.25
RO,2022-03-12,inc case,60158,A-2022-03-04,2022-02-26,2 wk,quantile,0.3
RO,2022-03-12,inc case,62028,A-2022-03-04,2022-02-26,2 wk,quantile,0.35
RO,2022-03-12,inc case,63802,A-2022-03-04,2022-02-26,2 wk,quantile,0.4
RO,2022-03-12,inc case,65518,A-2022-03-04,2022-02-26,2 wk,quantile,0.45
RO,2022-03-12,inc case,67207,A-2022-03-04,2022-02-26,2 wk,quantile,0.5
RO,2022-03-12,inc case,68896,A-2022-03-04,2022-02-26,2 wk,quantile,0.55
RO,2022-03-12,inc case,70612,A-2022-03-04,2022-02-26,2 wk,quantile,0.6
RO,2022-03-12,inc case,72386,A-2022-03-04,2022-02-26,2 wk,quantile,0.65
RO,2022-03-12,inc case,74256,A-2022-03-04,2022-02-26,2 wk,quantile,0.7
RO,2022-03-12,inc case,76273,A-2022-03-04,2022-02-26,2 wk,quantile,0.75
RO,2022-03-12,inc case,78520,A-2022-03-04,2022-02-26,2 wk,quantile,0.8
RO,2022-03-12,inc case,81138,A-2022-03-04,2022-02-26,2 wk,quantile,0.85
RO,2022-03-12,inc case,84433,A-2022-03-04,2022-02-26,2 wk,quantile,0.9
RO,2022-03-12,inc case,89316,A-2022-03-04,2022-02-26,2 wk,quantile,0.95
RO,2022-03-12,inc case,93552,A-2022-03-04,2022-02-26,2 wk,quantile,0.975
RO,2022-03-12,inc case,98476,A-2022-03-04,2022-02-26,2 wk,quantile,0.99
RO,2022-03-12,inc death,403,B-2022-03-04,2022-02-26,2 wk,quantile,0.01
RO,2022-03-12,inc death,458,B-2022-03-04,2022-02-26,2 wk,quantile,0.025
RO,2022-03-12,inc death,505,B-2022-03-04,2022-02-26,2 wk,quantile,0.05
RO,2022-03-12,inc death,560,B-2022-03-04,2022-02-26,2 wk,quantile,0.1
RO,2022-03-12,inc death,597,B-2022-03-04,2022-02-26,2 wk,quantile,0.15
RO,2022-03-12,inc death,626,B-2022-03-04,2022-02-26,2 wk,quantile,0.2
RO,2022-03-12,inc death,651,B-2022-03-04,2022-02-26,2 wk,quantile,0.25
RO,2022-03-12,inc death,674,B-2022-03-04,2022-02-26,2 wk,quantile,0.3
RO,2022-03-12,inc death,695,B-2022-03-04,2022-02-26,2 wk,quantile,0.35
RO,2022-03-12,inc death,715,B-2022-03-04,2022-02-26,2 wk,quantile,0.4
RO,2022-03-12,inc death,734,B-2022-03-04,2022-02-26,2 wk,quantile,0.45
RO,2022-03-12,inc death,753,B-2022-03-04,2022-02-26,2 wk,quantile,0.5
RO,2022-03-12,inc death,772,B-2022-03-04,2022-02-26,2 wk,quantile,0.55
RO,2022-03-12,inc death,791,B-2022-03-04,2022-02-26,2 wk,quantile,0.6
RO,2022-03-12,inc death,811,B-2022-03-04,2022-02-26,2 wk,quantile,0.65
RO,2022-03-12,inc death,832,B-2022-03-04,2022-02-26,2 wk,quantile,0.7
RO,2022-03-12,inc death,855,B-2022-03-04,2022-02-26,2 wk,quantile,0.75
RO,2022-03-12,inc death,880,B-2022-03-04,2022-02-26,2 wk,quantile,0.8
RO,2022-03-12,inc death,909,B-2022-03-04,2022-02-26,2 wk,quantile,0.85
RO,2022-03-12,inc death,946,B-2022-03-04,2022-02-26,2 wk,quantile,0.9
RO,2022-03-12,inc death,1001,B-2022-03-04,2022-02-26,2 wk,quantile,0.95
RO,2022-03-12,inc death,1048,B-2022-03-04,2022-02-26,2 wk,quantile,0.975
RO,2022-03-12,inc death,1103,B-2022-03-04,2022-02-26,2 wk,quantile,0.99
RO,2022-03-12,inc death,431,A-2022-03-04,2022-02-26,2 wk,quantile,0.01
RO,2022-03-12,inc death,490,A-2022-03-04,2022-02-26,2 wk,quantile,0.025
RO,2022-03-12,inc death,541,A-2022-03-04,2022-02-26,2 wk,quantile,0.05
RO,2022-03-12,inc death,599,A-2022-03-04,2022-02-26,2 wk,quantile,0.1
RO,2022-03-12,inc death,639,A-2022-03-04,2022-02-26,2 wk,quantile,0.15
RO,2022-03-12,inc death,670,A-2022-03-04,2022-02-26,2 wk,quantile,0.2
RO,2022-03-12,inc death,697,A-2022-03-04,2022-02-26,2 wk,quantile,0.25
RO,2022-03-12,inc death,721,A-2022-03-04,2022-02-26,2 wk,quantile,0.3
RO,2022-03-12,inc death,744,A-2022-03-04,2022-02-26,2 wk,quantile,0.35
RO,2022-03-12,inc death,765,A-2022-03-04,2022-02-26,2 wk,quantile,0.4
RO,2022-03-12,inc death,786,A-2022-03-04,2022-02-26,2 wk,quantile,0.45
RO,2022-03-12,inc death,806,A-2022-03-04,2022-02-26,2 wk,quantile,0.5
RO,2022-03-12,inc death,826,A-2022-03-04,2022-02-26,2 wk,quantile,0.55
RO,2022-03-12,inc death,847,A-2022-03-04,2022-02-26,2 wk,quantile,0.6
RO,2022-03-12,inc death,868,A-2022-03-04,2022-02-26,2 wk,quantile,0.65
RO,2022-03-12,inc death,891,A-2022-03-04,2022-02-26,2 wk,quantile,0.7
RO,2022-03-12,inc death,915,A-2022-03-04,2022-02-26,2 wk,quantile,0.75
RO,2022-03-12,inc death,942,A-2022-03-04,2022-02-26,2 wk,quantile,0.8
RO,2022-03-12,inc death,973,A-2022-03-04,2022-02-26,2 wk,quantile,0.85
RO,2022-03-12,inc death,1013,A-2022-03-04,2022-02-26,2 wk,quantile,0.9
RO,2022-03-12,inc death,1071,A-2022-03-04,2022-02-26,2 wk,quantile,0.95
RO,2022-03-12,inc death,1122,A-2022-03-04,2022-02-26,2 wk,quantile,0.975
RO,2022-03-12,inc death,1181,A-2022-03-04,2022-02-26,2 wk,quantile,0.99
SE,2022-03-05,inc case,8251,A-2022-03-04,2022-02-26,1 wk,quantile,0.01
SE,2022-03-05,inc case,9382,A-2022-03-04,2022-02-26,1 wk,quantile,0.025
SE,2022-03-05,inc case,10354,A-2022-03-04,2022-02-26,1 wk,quantile,0.05
SE,2022-03-05,inc case,11475,A-2022-03-04,2022-02-26,1 wk,quantile,0.1
SE,2022-03-05,inc case,12232,A-2022-03-04,2022-02-26,1 wk,quantile,0.15
SE,2022-03-05,inc case,12833,A-2022-03-04,2022-02-26,1 wk,quantile,0.2
SE,2022-03-05,inc case,13349,A-2022-03-04,2022-02-26,1 wk,quantile,0.25
SE,2022-03-05,inc case,13812,A-2022-03-04,2022-02-26,1 wk,quantile,0.3
SE,2022-03-05,inc case,14241,A-2022-03-04,2022-02-26,1 wk,quantile,0.35
SE,2022-03-05,inc case,14648,A-2022-03-04,2022-02-26,1 wk,quantile,0.4
SE,2022-03-05,inc case,15042,A-2022-03-04,2022-02-26,1 wk,quantile,0.45
SE,2022-03-05,inc case,15430,A-2022-03-04,2022-02-26,1 wk,quantile,0.5
SE,2022-03-05,inc case,15818,A-2022-03-04,2022-02-26,1 wk,quantile,0.55
SE,2022-03-05,inc case,16212,A-2022-03-04,2022-02-26,1 wk,quantile,0.6
SE,2022-03-05,inc case,16619,A-2022-03-04,2022-02-26,1 wk,quantile,0.65
SE,2022-03-05,inc case,17048,A-2022-03-04,2022-02-26,1 wk,quantile,0.7
SE,2022-03-05,inc case,17511,A-2022-03-04,2022-02-26,1 wk,quantile,0.75
SE,2022-03-05,inc case,18027,A-2022-03-04,2022-02-26,1 wk,quantile,0.8
SE,2022-03-05,inc case,18628,A-2022-03-04,2022-02-26,1 wk,quantile,0.85
SE,2022-03-05,inc case,19385,A-2022-03-04,2022-02-26,1 wk,quantile,0.9
SE,2022-03-05,inc case,20506,A-2022-03-04,2022-02-26,1 wk,quantile,0.95
SE,2022-03-05,inc case,21478,A-2022-03-04,2022-02-26,1 wk,quantile,0.975
SE,2022-03-05,inc case,22609,A-2022-03-04,2022-02-26,1 wk,quantile,0.99
SE,2022-03-05,inc case,10045,B-2022-03-04,2022-02-26,1 wk,quantile,0.01
SE,2022-03-05,inc case,11421,B-2022-03-04,2022-02-26,1 wk,quantile,0.025
SE,2022-03-05,inc case,12605,B-2022-03-04,2022-02-26,1 wk,quantile,0.05
SE,2022-03-05,inc case,13970,B-2022-03-04,2022-02-26,1 wk,quantile,0.1
SE,2022-03-05,inc case,14891,B-2022-03-04,2022-02-26,1 wk,quantile,0.15
SE,2022-03-05,inc case,15623,B-2022-03-04,2022-02-26,1 wk,quantile,0.2
SE,2022-03-05,inc case,16251,B-2022-03-04,2022-02-26,1 wk,quantile,0.25
SE,2022-03-05,inc case,16815,B-2022-03-04,2022-02-26,1 wk,quantile,0.3
SE,2022-03-05,inc case,17337,B-2022-03-04,2022-02-26,1 wk,quantile,0.35
SE,2022-03-05,inc case,17833,B-2022-03-04,2022-02-26,1 wk,quantile,0.4
SE,2022-03-05,inc case,18313,B-2022-03-04,2022-02-26,1 wk,quantile,0.45
SE,2022-03-05,inc case,18785,B-2022-03-04,2022-02-26,1 wk,quantile,0.5
SE,2022-03-05,inc case,19257,B-2022-03-04,2022-02-26,1 wk,quantile,0.55
SE,2022-03-05,inc case,19737,B-2022-03-04,2022-02-26,1 wk,quantile,0.6
SE,2022-03-05,inc case,20233,B-2022-03-04,2022-02-26,1 wk,quantile,0.65
SE,2022-03-05,inc case,20755,B-2022-03-04,2022-02-26,1 wk,quantile,0.7
SE,2022-03-05,inc case,21319,B-2022-03-04,2022-02-26,1 wk,quantile,0.75
SE,2022-03-05,inc case,21947,B-2022-03-04,2022-02-26,1 wk,quantile,0.8
SE,2022-03-05,inc case,22679,B-2022-03-04,2022-02-26,1 wk,quantile,0.85
SE,2022-03-05,inc case,23600,B-2022-03-04,2022-02-26,1 wk,quantile,0.9
SE,2022-03-05,inc case,24965,B-2022-03-04,2022-02-26,1 wk,quantile,0.95
SE,2022-03-05,inc case,26149,B-2022-03-04,2022-02-26,1 wk,quantile,0.975
SE,2022-03-05,inc case,27525,B-2022-03-04,2022-02-26,1 wk,quantile,0.99
SE,2022-03-05,inc death,131,A-2022-03-04,2022-02-26,1 wk,quantile,0.01
SE,2022-03-05,inc death,149,A-2022-03-04,2022-02-26,1 wk,quantile,0.025
SE,2022-03-05,inc death,164,A-2022-03-04,2022-02-26,1 wk,quantile,0.05
SE,2022-03-05,inc death,182,A-2022-03-04,2022-02-26,1 wk,quantile,0.1
SE,2022-03-05,inc death,194,A-2022-03-04,2022-02-26,1 wk,quantile,0.15
SE,2022-03-05,inc death,204,A-2022-03-04,2022-02-26,1 wk,quantile,0.2
SE,2022-03-05,inc death,212,A-2022-03-04,2022-02-26,1 wk,quantile,0.25
SE,2022-03-05,inc death,219,A-2022-03-04,2022-02-26,1 wk,quantile,0.3
SE,2022-03-05,inc death,226,A-2022-03-04,2022-02-26,1 wk,quantile,0.35
SE,2022-03-05,inc death,233,A-2022-03-04,2022-02-26,1 wk,quantile,0.4
SE,2022-03-05,inc death,239,A-2022-03-04,2022-02-26,1 wk,quantile,0.45
SE,2022-03-05,inc death,245,A-2022-03-04,2022-02-26,1 wk,quantile,0.5
SE,2022-03-05,inc death,251,A-2022-03-04,2022-02-26,1 wk,quantile,0.55
SE,2022-03-05,inc death,257,A-2022-03-04,2022-02-26,1 wk,quantile,0.6
SE,2022-03-05,inc death,264,A-2022-03-04,2022-02-26,1 wk,quantile,0.65
SE,2022-03-05,inc death,271,A-2022-03-04,2022-02-26,1 wk,quantile,0.7
SE,2022-03-05,inc death,278,A-2022-03-04,2022-02-26,1 wk,quantile,0.75
SE,2022-03-05,inc death,286,A-2022-03-04,2022-02-26,1 wk,quantile,0.8
SE,2022-03-05,inc death,296,A-2022-03-04,2022-02-26,1 wk,quantile,0.85
SE,2022-03-05,inc death,308,A-2022-03-04,2022-02-26,1 wk,quantile,0.9
SE,2022-03-05,inc death,326,A-2022-03-04,2022-02-26,1 wk,quantile,0.95
SE,2022-03-05,inc death,341,A-2022-03-04,2022-02-26,1 wk,quantile,0.975
SE,2022-03-05,inc death,359,A-2022-03-04,2022-02-26,1 wk,quantile,0.99
SE,2022-03-05,inc death,159,B-2022-03-04,2022-02-26,1 wk,quantile,0.01
SE,2022-03-05,inc death,181,B-2022-03-04,2022-02-26,1 wk,quantile,0.025
SE,2022-03-05,inc death,200,B-2022-03-04,2022-02-26,1 wk,quantile,0.05
SE,2022-03-05,inc death,222,B-2022-03-04,2022-02-26,1 wk,quantile,0.1
SE,2022-03-05,inc death,236,B-2022-03-04,2022-02-26,1 wk,quantile,0.15
SE,2022-03-05,inc death,248,B-2022-03-04,2022-02-26,1 wk,quantile,0.2
SE,2022-03-05,inc death,258,B-2022-03-04,2022-02-26,1 wk,quantile,0.25
SE,2022-03-05,inc death,267,B-2022-03-04,2022-02-26,1 wk,quantile,0.3
SE,2022-03-05,inc death,275,B-2022-03-04,2022-02-26,1 wk,quantile,0.35
SE,2022-03-05,inc death,283,B-2022-03-04,2022-02-26,1 wk,quantile,0.4
SE,2022-03-05,inc death,291,B-2022-03-04,2022-02-26,1 wk,quantile,0.45
SE,2022-03-05,inc death,298,B-2022-03-04,2022-02-26,1 wk,quantile,0.5
SE,2022-03-05,inc death,305,B-2022-03-04,2022-02-26,1 wk,quantile,0.55
SE,2022-03-05,inc death,313,B-2022-03-04,2022-02-26,1 wk,quantile,0.6
SE,2022-03-05,inc death,321,B-2022-03-04,2022-02-26,1 wk,quantile,0.65
SE,2022-03-05,inc death,329,B-2022-03-04,2022-02-26,1 wk,quantile,0.7
SE,2022-03-05,inc death,338,B-2022-03-04,2022-02-26,1 wk,quantile,0.75
SE,2022-03-05,inc death,348,B-2022-03-04,2022-02-26,1 wk,quantile,0.8
SE,2022-03-05,inc death,360,B-2022-03-04,2022-02-26,1 wk,quantile,0.85
SE,2022-03-05,inc death,374,B-2022-03-04,2022-02-26,1 wk,quantile,0.9
SE,2022-03-05,inc death,396,B-2022-03-04,2022-02-26,1 wk,quantile,0.95
SE,2022-03-05,inc death,415,B-2022-03-04,2022-02-26,1 wk,quantile,0.975
SE,2022-03-05,inc death,437,B-2022-03-04,2022-02-26,1 wk,quantile,0.99
SE,2022-03-12,inc case,8947,B-2022-03-04,2022-02-26,2 wk,quantile,0.01
SE,2022-03-12,inc case,10173,B-2022-03-04,2022-02-26,2 wk,quantile,0.025
SE,2022-03-12,inc case,11228,B-2022-03-04,2022-02-26,2 wk,quantile,0.05
SE,2022-03-12,inc case,12443,B-2022-03-04,2022-02-26,2 wk,quantile,0.1
SE,2022-03-12,inc case,13264,B-2022-03-04,2022-02-26,2 wk,quantile,0.15
SE,2022-03-12,inc case,13916,B-2022-03-04,2022-02-26,2 wk,quantile,0.2
SE,2022-03-12,inc case,14475,B-2022-03-04,2022-02-26,2 wk,quantile,0.25
SE,2022-03-12,inc case,14977,B-2022-03-04,2022-02-26,2 wk,quantile,0.3
SE,2022-03-12,inc case,15443,B-2022-03-04,2022-02-26,2 wk,quantile,0.35
SE,2022-03-12,inc case,15884,B-2022-03-04,2022-02-26,2 wk,quantile,0.4
SE,2022-03-12,inc case,16311,B-2022-03-04,2022-02-26,2 wk,quantile,0.45
SE,2022-03-12,inc case,16732,B-2022-03-04,2022-02-26,2 wk,quantile,0.5
SE,2022-03-12,inc case,17153,B-2022-03-04,2022-02-26,2 wk,quantile,0.55
SE,2022-03-12,inc case,17580,B-2022-03-04,2022-02-26,2 wk,quantile,0.6
SE,2022-03-12,inc case,18021,B-2022-03-04,2022-02-26,2 wk,quantile,0.65
SE,2022-03-12,inc case,18487,B-2022-03-04,2022-02-26,2 wk,quantile,0.7
SE,2022-03-12,inc case,18989,B-2022-03-04,2022-02-26,2 wk,quantile,0.75
SE,2022-03-12,inc case,19548,B-2022-03-04,2022-02-26,2 wk,quantile,0.8
SE,2022-03-12,inc case,20200,B-2022-03-04,2022-02-26,2 wk,quantile,0.85
SE,2022-03-12,inc case,21021,B-2022-03-04,2022-02-26,2 wk,quantile,0.9
SE,2022-03-12,inc case,22236,B-2022-03-04,2022-02-26,2 wk,quantile,0.95
SE,2022-03-12,inc case,23291,B-2022-03-04,2022-02-26,2 wk,quantile,0.975
SE,2022-03-12,inc case,24517,B-2022-03-04,2022-02-26,2 wk,quantile,0.99
SE,2022-03-12,inc case,9587,A-2022-03-04,2022-02-26,2 wk,quantile,0.01
SE,2022-03-12,inc case,10901,A-2022-03-04,2022-02-26,2 wk,quantile,0.025
SE,2022-03-12,inc case,12031,A-2022-03-04,2022-02-26,2 wk,quantile,0.05
SE,2022-03-12,inc case,13334,A-2022-03-04,2022-02-26,2 wk,quantile,0.1
SE,2022-03-12,inc case,14213,A-2022-03-04,2022-02-26,2 wk,quantile,0.15
SE,2022-03-12,inc case,14911,A-2022-03-04,2022-02-26,2 wk,quantile,0.2
SE,2022-03-12,inc case,15510,A-2022-03-04,2022-02-26,2 wk,quantile,0.25
SE,2022-03-12,inc case,16049,A-2022-03-04,2022-02-26,2 wk,quantile,0.3
SE,2022-03-12,inc case,16547,A-2022-03-04,2022-02-26,2 wk,quantile,0.35
SE,2022-03-12,inc case,17021,A-2022-03-04,2022-02-26,2 wk,quantile,0.4
SE,2022-03-12,inc case,17478,A-2022-03-04,2022-02-26,2 wk,quantile,0.45
SE,2022-03-12,inc case,17929,A-2022-03-04,2022-02-26,2 wk,quantile,0.5
SE,2022-03-12,inc case,18380,A-2022-03-04,2022-02-26,2 wk,quantile,0.55
SE,2022-03-12,inc case,18837,A-2022-03-04,2022-02-26,2 wk,quantile,0.6
SE,2022-03-12,inc case,19311,A-2022-03-04,2022-02-26,2 wk,quantile,0.65
SE,2022-03-12,inc case,19809,A-2022-03-04,2022-02-26,2 wk,quantile,0.7
SE,2022-03-12,inc case,20348,A-2022-03-04,2022-02-26,2 wk,quantile,0.75
SE,2022-03-12,inc case,20947,A-2022-03-04,2022-02-26,2 wk,quantile,0.8
SE,2022-03-12,inc case,21645,A-2022-03-04,2022-02-26,2 wk,quantile,0.85
SE,2022-03-12,inc case,22524,A-2022-03-04,2022-02-26,2 wk,quantile,0.9
SE,2022-03-12,inc case,23827,A-2022-03-04,2022-02-26,2 wk,quantile,0.95
SE,2022-03-12,inc case,24957,A-2022-03-04,2022-02-26,2 wk,quantile,0.975
SE,2022-03-12,inc case,26271,A-2022-03-04,2022-02-26,2 wk,quantile,0.99
SE,2022-03-12,inc death,142,B-2022-03-04,2022-02-26,2 wk,quantile,0.01
SE,2022-03-12,inc death,161,B-2022-03-04,2022-02-26,2 wk,quantile,0.025
SE,2022-03-12,inc death,178,B-2022-03-04,2022-02-26,2 wk,quantile,0.05
SE,2022-03-12,inc death,197,B-2022-03-04,2022-02-26,2 wk,quantile,0.1
SE,2022-03-12,inc death,210,B-2022-03-04,2022-02-26,2 wk,quantile,0.15
SE,2022-03-12,inc death,220,B-2022-03-04,2022-02-26,2 wk,quantile,0.2
SE,2022-03-12,inc death,229,B-2022-03-04,2022-02-26,2 wk,quantile,0.25
SE,2022-03-12,inc death,237,B-2022-03-04,2022-02-26,2 wk,quantile,0.3
SE,2022-03-12,inc death,245,B-2022-03-04,2022-02-26,2 wk,quantile,0.35
SE,2022-03-12,inc death,252,B-2022-03-04,2022-02-26,2 wk,quantile,0.4
SE,2022-03-12,inc death,258,B-2022-03-04,2022-02-26,2 wk,quantile,0.45
SE,2022-03-12,inc death,265,B-2022-03-04,2022-02-26,2 wk,quantile,0.5
SE,2022-03-12,inc death,272,B-2022-03-04,2022-02-26,2 wk,quantile,0.55
SE,2022-03-12,inc death,278,B-2022-03-04,2022-02-26,2 wk,quantile,0.6
SE,2022-03-12,inc death,285,B-2022-03-04,2022-02-26,2 wk,quantile,0.65
SE,2022-03-12,inc death,293,B-2022-03-04,2022-02-26,2 wk,quantile,0.7
SE,2022-03-12,inc death,301,B-2022-03-04,2022-02-26,2 wk,quantile,0.75
SE,2022-03-12,inc death,310,B-2022-03-04,2022-02-26,2 wk,quantile,0.8
SE,2022-03-12,inc death,320,B-2022-03-04,2022-02-26,2 wk,quantile,0.85
SE,2022-03-12,inc death,333,B-2022-03-04,2022-02-26,2 wk,quantile,0.9
SE,2022-03-12,inc death,352,B-2022-03-04,2022-02-26,2 wk,quantile,0.95
SE,2022-03-12,inc death,369,B-2022-03-04,2022-02-26,2 wk,quantile,0.975
SE,2022-03-12,inc death,388,B-2022-03-04,2022-02-26,2 wk,quantile,0.99
SE,2022-03-12,inc death,152,A-2022-03-04,2022-02-26,2 wk,quantile,0.01
SE,2022-03-12,inc death,173,A-2022-03-04,2022-02-26,2 wk,quantile,0.025
SE,2022-03-12,inc death,191,A-2022-03-04,2022-02-26,2 wk,quantile,0.05
SE,2022-03-12,inc death,212,A-2022-03-04,2022-02-26,2 wk,quantile,0.1
SE,2022-03-12,inc death,226,A-2022-03-04,2022-02-26,2 wk,quantile,0.15
SE,2022-03-12,inc death,237,A-2022-03-04,2022-02-26,2 wk,quantile,0.2
SE,2022-03-12,inc death,247,A-2022-03-04,2022-02-26,2 wk,quantile,0.25
SE,2022-03-12,inc death,255,A-2022-03-04,2022-02-26,2 wk,quantile,0.3
SE,2022-03-12,inc death,263,A-2022-03-04,2022-02-26,2 wk,quantile,0.35
SE,2022-03-12,inc death,271,A-2022-03-04,2022-02-26,2 wk,quantile,0.4
SE,2022-03-12,inc death,278,A-2022-03-04,2022-02-26,2 wk,quantile,0.45
SE,2022-03-12,inc death,285,A-2022-03-04,2022-02-26,2 wk,quantile,0.5
SE,2022-03-12,inc death,292,A-2022-03-04,2022-02-26,2 wk,quantile,0.55
SE,2022-03-12,inc death,299,A-2022-03-04,2022-02-26,2 wk,quantile,0.6
SE,2022-03-12,inc death,307,A-2022-03-04,2022-02-26,2 wk,quantile,0.65
SE,2022-03-12,inc death,315,A-2022-03-04,2022-02-26,2 wk,quantile,0.7
SE,2022-03-12,inc death,323,A-2022-03-04,2022-02-26,2 wk,quantile,0.75
SE,2022-03-12,inc death,333,A-2022-03-04,2022-02-26,2 wk,quantile,0.8
SE,2022-03-12,inc death,344,A-2022-03-04,2022-02-26,2 wk,quantile,0.85
